"species","IUCNstatus"
"Eucalyptus_websteriana","NotThreatened"
"Eugenia_brongniartiana","NotEvaluated"
"Eugenia_bullata","NotEvaluated"
"Eugenia_coronata","NotThreatened"
"Eugenia_culminicola","NotEvaluated"
"Eugenia_farinacea","Threatened"
"Eugenia_gacognei","NotEvaluated"
"Eugenia_grijalvae","Threatened"
"Eugenia_horizontalis","NotEvaluated"
"Eugenia_kaalensis","Vulnerable"
"Eugenia_matagalpensis","Threatened"
"Eugenia_michoacanensis","NotThreatened"
"Eugenia_mouensis","NotEvaluated"
"Eugenia_noumeensis","Vulnerable"
"Eugenia_paludosa","NotEvaluated"
"Eugenia_purpusii","Threatened"
"Eugenia_rekoi","NotEvaluated"
"Eugenia_stricta","NotEvaluated"
"Eugenia_zelayensis","Threatened"
"Euphorbia_brassii","Vulnerable"
"Euphorbia_buxoides","DD"
"Euphorbia_euonymoclada","NotThreatened"
"Euphorbia_grantii","NotEvaluated"
